tag_id,tag_name,doc_id,title,create_time
314,上次修理失当,2746,帕萨特启动困难,"2017-05-13 00:00:00"
302,发动机,2746,帕萨特启动困难,"2017-05-13 00:00:00"
382,动力不足,2747,东风铁甲启动困难,"2017-05-13 00:00:00"
283,操作分心,2747,东风铁甲启动困难,"2017-05-13 00:00:00"
384,转换器,2747,东风铁甲启动困难,"2017-05-13 00:00:00"
382,动力不足,2748,WZ901保安车启动困难,"2017-05-13 00:00:00"
314,上次修理失当,2748,WZ901保安车启动困难,"2017-05-13 00:00:00"
302,发动机,2748,WZ901保安车启动困难,"2017-05-13 00:00:00"
382,动力不足,2749,铁马XC2200载重车启动困难,"2017-05-13 00:00:00"
281,没有阅读说明书,2749,铁马XC2200载重车启动困难,"2017-05-13 00:00:00"
302,发动机,2749,铁马XC2200载重车启动困难,"2017-05-13 00:00:00"
382,动力不足,2750,风神蓝鸟动力不足,"2017-05-13 00:00:00"
283,操作分心,2750,风神蓝鸟动力不足,"2017-05-13 00:00:00"
302,发动机,2750,风神蓝鸟动力不足,"2017-05-13 00:00:00"
382,动力不足,2751,HY962半挂平板车动力不足,"2017-05-13 00:00:00"
281,没有阅读说明书,2751,HY962半挂平板车动力不足,"2017-05-13 00:00:00"
302,发动机,2751,HY962半挂平板车动力不足,"2017-05-13 00:00:00"
317,行驶无力,2752,WJ94轮式装甲防暴车动力不足,"2017-05-13 00:00:00"
291,知道故障不修理,2752,WJ94轮式装甲防暴车动力不足,"2017-05-13 00:00:00"
302,发动机,2752,WJ94轮式装甲防暴车动力不足,"2017-05-13 00:00:00"
317,行驶无力,2753,WJ94轮式装甲防暴车动力不足,"2017-05-13 00:00:00"
309,意外,2753,WJ94轮式装甲防暴车动力不足,"2017-05-13 00:00:00"
302,发动机,2753,WJ94轮式装甲防暴车动力不足,"2017-05-13 00:00:00"
317,行驶无力,2754,WJ94轮式装甲防暴车动力不足,"2017-05-13 00:00:00"
301,责任心不强,2754,WJ94轮式装甲防暴车动力不足,"2017-05-13 00:00:00"
302,发动机,2754,WJ94轮式装甲防暴车动力不足,"2017-05-13 00:00:00"
280,怠速不稳,2755,北汽勇士怠速不稳,"2017-01-02 00:00:00"
283,操作分心,2755,北汽勇士怠速不稳,"2017-01-02 00:00:00"
282,混合气,2755,北汽勇士怠速不稳,"2017-01-02 00:00:00"
385,熄火,2756,东风勇士高速熄火,"2017-02-02 00:00:00"
309,意外,2756,东风勇士高速熄火,"2017-02-02 00:00:00"
302,发动机,2756,东风勇士高速熄火,"2017-02-02 00:00:00"
345,冒黑烟,2757,燕京YJ6501冒黑烟,"2017-01-11 00:00:00"
288,修理不当,2757,燕京YJ6501冒黑烟,"2017-01-11 00:00:00"
386,排气管,2757,燕京YJ6501冒黑烟,"2017-01-11 00:00:00"
345,冒黑烟,2758,枭龙XL2060冒黑烟,"2017-05-16 00:00:00"
290,不懂保养汽车,2758,枭龙XL2060冒黑烟,"2017-05-16 00:00:00"
386,排气管,2758,枭龙XL2060冒黑烟,"2017-05-16 00:00:00"
285,启动困难,2759,燕京YJ6501启动困难,"2017-06-23 00:00:00"
288,修理不当,2759,燕京YJ6501启动困难,"2017-06-23 00:00:00"
289,点火开关,2759,燕京YJ6501启动困难,"2017-06-23 00:00:00"
387,发动机噪声大,2760,燕京YJ6501发动机噪声大，有“隆、隆”异响,"2017-06-04 00:00:00"
281,没有阅读说明书,2760,燕京YJ6501发动机噪声大，有“隆、隆”异响,"2017-06-04 00:00:00"
302,发动机,2760,燕京YJ6501发动机噪声大，有“隆、隆”异响,"2017-06-04 00:00:00"
385,熄火,2761,枭龙XL2060突然熄火后不能启动,"2017-07-23 00:00:00"
288,修理不当,2761,枭龙XL2060突然熄火后不能启动,"2017-07-23 00:00:00"
388,点火控制器,2761,枭龙XL2060突然熄火后不能启动,"2017-07-23 00:00:00"
345,冒黑烟,2762,奥迪A6排气管冒黑烟,"2017-04-28 00:00:00"
283,操作分心,2762,奥迪A6排气管冒黑烟,"2017-04-28 00:00:00"
389,氧传感器,2762,奥迪A6排气管冒黑烟,"2017-04-28 00:00:00"
345,冒黑烟,2763,奥迪A2排气管冒黑烟,"2017-01-04 00:00:00"
288,修理不当,2763,奥迪A2排气管冒黑烟,"2017-01-04 00:00:00"
389,氧传感器,2763,奥迪A2排气管冒黑烟,"2017-01-04 00:00:00"
285,启动困难,2764,枭龙XL2060发动机启动困难,"2017-05-04 00:00:00"
314,上次修理失当,2764,枭龙XL2060发动机启动困难,"2017-05-04 00:00:00"
390,进油管,2764,枭龙XL2060发动机启动困难,"2017-05-04 00:00:00"
285,启动困难,2765,五岳TAZ3090发动机启动困难,"2017-03-02 00:00:00"
291,知道故障不修理,2765,五岳TAZ3090发动机启动困难,"2017-03-02 00:00:00"
390,进油管,2765,五岳TAZ3090发动机启动困难,"2017-03-02 00:00:00"
391,水温高,2766,奥迪Q3水温高,"2017-02-05 00:00:00"
304,不定时检查车况,2766,奥迪Q3水温高,"2017-02-05 00:00:00"
392,组合仪表,2766,奥迪Q3水温高,"2017-02-05 00:00:00"
391,水温高,2767,燕京YJ6501水温高,"2017-02-26 00:00:00"
290,不懂保养汽车,2767,燕京YJ6501水温高,"2017-02-26 00:00:00"
393,节温器,2767,燕京YJ6501水温高,"2017-02-26 00:00:00"
391,水温高,2768,铁马XC2200载重车水温高,"2017-01-22 00:00:00"
309,意外,2768,铁马XC2200载重车水温高,"2017-01-22 00:00:00"
393,节温器,2768,铁马XC2200载重车水温高,"2017-01-22 00:00:00"
285,启动困难,2769,奥迪A5无法启动,"2017-01-12 00:00:00"
301,责任心不强,2769,奥迪A5无法启动,"2017-01-12 00:00:00"
383,电脑模块,2769,奥迪A5无法启动,"2017-01-12 00:00:00"
285,启动困难,2770,枭龙XL2060发动机启动困难,"2017-01-15 00:00:00"
304,不定时检查车况,2770,枭龙XL2060发动机启动困难,"2017-01-15 00:00:00"
394,油管,2770,枭龙XL2060发动机启动困难,"2017-01-15 00:00:00"
285,启动困难,2771,沈飞猎鹰启动机故障,"2017-04-18 00:00:00"
288,修理不当,2771,沈飞猎鹰启动机故障,"2017-04-18 00:00:00"
395,驱动齿轮,2771,沈飞猎鹰启动机故障,"2017-04-18 00:00:00"
396,中控锁故障,2772,枭龙XL2060中控门锁突然失灵,"2017-04-19 00:00:00"
283,操作分心,2772,枭龙XL2060中控门锁突然失灵,"2017-04-19 00:00:00"
397,电机,2772,枭龙XL2060中控门锁突然失灵,"2017-04-19 00:00:00"
285,启动困难,2773,沈飞猎鹰启动困难,"2017-04-20 00:00:00"
290,不懂保养汽车,2773,沈飞猎鹰启动困难,"2017-04-20 00:00:00"
398,曲轴,2773,沈飞猎鹰启动困难,"2017-04-20 00:00:00"
285,启动困难,2774,铁马XC2200舟桥车发动机无力故障,"2017-03-18 00:00:00"
288,修理不当,2774,铁马XC2200舟桥车发动机无力故障,"2017-03-18 00:00:00"
343,化油器,2774,铁马XC2200舟桥车发动机无力故障,"2017-03-18 00:00:00"
399,制动跑偏,2775,铁马XC2200舟桥车制动向左跑偏,"2017-03-19 00:00:00"
301,责任心不强,2775,铁马XC2200舟桥车制动向左跑偏,"2017-03-19 00:00:00"
400,钢板弹簧栓,2775,铁马XC2200舟桥车制动向左跑偏,"2017-03-19 00:00:00"
401,离合器发料,2776,长丰猎豹离合器发料,"2017-04-05 00:00:00"
301,责任心不强,2776,长丰猎豹离合器发料,"2017-04-05 00:00:00"
358,离合器,2776,长丰猎豹离合器发料,"2017-04-05 00:00:00"
385,熄火,2777,铁马XC2200方舱车突然熄火,"2017-05-12 00:00:00"
290,不懂保养汽车,2777,铁马XC2200方舱车突然熄火,"2017-05-12 00:00:00"
402,分电器断电臂,2777,铁马XC2200方舱车突然熄火,"2017-05-12 00:00:00"
403,发动机异响,2778,东风猛士发动机异响,"2017-05-06 00:00:00"
304,不定时检查车况,2778,东风猛士发动机异响,"2017-05-06 00:00:00"
346,火花塞,2778,东风猛士发动机异响,"2017-05-06 00:00:00"
404,发动机故障,2779,奥迪A3发动机动力降低,"2017-05-06 00:00:00"
309,意外,2779,奥迪A3发动机动力降低,"2017-05-06 00:00:00"
405,搭铁线,2779,奥迪A3发动机动力降低,"2017-05-06 00:00:00"
391,水温高,2780,东风猛士水温高,"2017-05-06 00:00:00"
290,不懂保养汽车,2780,东风猛士水温高,"2017-05-06 00:00:00"
406,风扇皮带,2780,东风猛士水温高,"2017-05-06 00:00:00"
280,怠速不稳,2781,奥迪A6怠速不稳,"2017-02-07 00:00:00"
304,不定时检查车况,2781,奥迪A6怠速不稳,"2017-02-07 00:00:00"
407,PCV阀,2781,奥迪A6怠速不稳,"2017-02-07 00:00:00"
404,发动机故障,2782,奔驰2026（6×6）8吨级越野车发动机动力降低,"2017-05-06 00:00:00"
314,上次修理失当,2782,奔驰2026（6×6）8吨级越野车发动机动力降低,"2017-05-06 00:00:00"
408,凸轮轴承,2782,奔驰2026（6×6）8吨级越野车发动机动力降低,"2017-05-06 00:00:00"
409,充电指示灯不熄灭,2783,铁马XC2200载重车充电指示灯不熄灭,"2017-01-23 00:00:00"
283,操作分心,2783,铁马XC2200载重车充电指示灯不熄灭,"2017-01-23 00:00:00"
410,激磁二极管,2783,铁马XC2200载重车充电指示灯不熄灭,"2017-01-23 00:00:00"
385,熄火,2784,枭龙XL2060无故熄火,"2017-05-06 00:00:00"
286,粗心,2784,枭龙XL2060无故熄火,"2017-05-06 00:00:00"
411,活动触点臂,2784,枭龙XL2060无故熄火,"2017-05-06 00:00:00"
391,水温高,2785,长丰猎豹水温高,"2017-06-06 00:00:00"
281,没有阅读说明书,2785,长丰猎豹水温高,"2017-06-06 00:00:00"
412,风扇叶片,2785,长丰猎豹水温高,"2017-06-06 00:00:00"
391,水温高,2786,北汽勇士水温高,"2017-06-06 00:00:00"
314,上次修理失当,2786,北汽勇士水温高,"2017-06-06 00:00:00"
412,风扇叶片,2786,北汽勇士水温高,"2017-06-06 00:00:00"
413,仪表不显示,2787,北汽勇士洗车后仪表不显示,"2017-02-26 00:00:00"
281,没有阅读说明书,2787,北汽勇士洗车后仪表不显示,"2017-02-26 00:00:00"
361,保险丝,2787,北汽勇士洗车后仪表不显示,"2017-02-26 00:00:00"
285,启动困难,2788,铁马XC2200舟桥车不能启动,"2017-01-19 00:00:00"
290,不懂保养汽车,2788,铁马XC2200舟桥车不能启动,"2017-01-19 00:00:00"
361,保险丝,2788,铁马XC2200舟桥车不能启动,"2017-01-19 00:00:00"
285,启动困难,2789,奥迪A5不能启动,"2017-01-16 00:00:00"
314,上次修理失当,2789,奥迪A5不能启动,"2017-01-16 00:00:00"
361,保险丝,2789,奥迪A5不能启动,"2017-01-16 00:00:00"
280,怠速不稳,2790,五岳TAZ3090怠速发抖，油耗过高,"2017-01-16 00:00:00"
284,驾驶不当,2790,五岳TAZ3090怠速发抖，油耗过高,"2017-01-16 00:00:00"
351,蓄电池,2790,五岳TAZ3090怠速发抖，油耗过高,"2017-01-16 00:00:00"
280,怠速不稳,2791,北汽勇士怠速抖动厉害,"2017-01-16 00:00:00"
301,责任心不强,2791,北汽勇士怠速抖动厉害,"2017-01-16 00:00:00"
351,蓄电池,2791,北汽勇士怠速抖动厉害,"2017-01-16 00:00:00"
404,发动机故障,2792,五岳TAZ3090发动机间歇性无法启动,"2017-01-16 00:00:00"
314,上次修理失当,2792,五岳TAZ3090发动机间歇性无法启动,"2017-01-16 00:00:00"
383,电脑模块,2792,五岳TAZ3090发动机间歇性无法启动,"2017-01-16 00:00:00"
414,换档冲击,2793,五岳TAZ3090自动档换档冲击,"2017-01-16 00:00:00"
309,意外,2793,五岳TAZ3090自动档换档冲击,"2017-01-16 00:00:00"
415,电磁阀,2793,五岳TAZ3090自动档换档冲击,"2017-01-16 00:00:00"
416,故障灯闪烁,2794,铁马XC2200方舱车手制动灯无故闪烁,"2017-01-16 00:00:00"
283,操作分心,2794,铁马XC2200方舱车手制动灯无故闪烁,"2017-01-16 00:00:00"
302,发动机,2794,铁马XC2200方舱车手制动灯无故闪烁,"2017-01-16 00:00:00"
404,发动机故障,2795,铁马XC2200方舱车发动机间歇性加速无力,"2017-07-10 00:00:00"
291,知道故障不修理,2795,铁马XC2200方舱车发动机间歇性加速无力,"2017-07-10 00:00:00"
417,螺栓,2795,铁马XC2200方舱车发动机间歇性加速无力,"2017-07-10 00:00:00"
404,发动机故障,2796,猎豹飞腾发动机间歇性加速无力,"2017-07-17 00:00:00"
291,知道故障不修理,2796,猎豹飞腾发动机间歇性加速无力,"2017-07-17 00:00:00"
417,螺栓,2796,猎豹飞腾发动机间歇性加速无力,"2017-07-17 00:00:00"
418,熄火，发动机故障,2797,铁马XC2200载重车发动机无法启动,"2017-07-17 00:00:00"
291,知道故障不修理,2797,铁马XC2200载重车发动机无法启动,"2017-07-17 00:00:00"
383,电脑模块,2797,铁马XC2200载重车发动机无法启动,"2017-07-17 00:00:00"
280,怠速不稳,2798,猎豹飞腾发动机间歇性动力不足,"2017-07-17 00:00:00"
309,意外,2798,猎豹飞腾发动机间歇性动力不足,"2017-07-17 00:00:00"
419,排气门,2798,猎豹飞腾发动机间歇性动力不足,"2017-07-17 00:00:00"
280,怠速不稳,2799,猎豹飞腾火花塞引起的一例典型故障,"2017-07-17 00:00:00"
288,修理不当,2799,猎豹飞腾火花塞引起的一例典型故障,"2017-07-17 00:00:00"
346,火花塞,2799,猎豹飞腾火花塞引起的一例典型故障,"2017-07-17 00:00:00"
280,怠速不稳,2800,WZ901轮式装甲安全车动力不足且怠速发抖,"2017-07-14 00:00:00"
288,修理不当,2800,WZ901轮式装甲安全车动力不足且怠速发抖,"2017-07-14 00:00:00"
420,三元催化转换器,2800,WZ901轮式装甲安全车动力不足且怠速发抖,"2017-07-14 00:00:00"
285,启动困难,2801,WZ901轮式装甲安全车一侧小灯不亮,"2017-07-14 00:00:00"
290,不懂保养汽车,2801,WZ901轮式装甲安全车一侧小灯不亮,"2017-07-14 00:00:00"
421,气缸垫,2801,WZ901轮式装甲安全车一侧小灯不亮,"2017-07-14 00:00:00"
422,空调压缩机跳动,2802,远达SCZ3090CA空调压缩机频繁跳动,"2017-07-14 00:00:00"
290,不懂保养汽车,2802,远达SCZ3090CA空调压缩机频繁跳动,"2017-07-14 00:00:00"
423,压力开关,2802,远达SCZ3090CA空调压缩机频繁跳动,"2017-07-14 00:00:00"
285,启动困难,2803,五岳TAZ3090发动机不能启动,"2017-07-14 00:00:00"
283,操作分心,2803,五岳TAZ3090发动机不能启动,"2017-07-14 00:00:00"
424,信号线,2803,五岳TAZ3090发动机不能启动,"2017-07-14 00:00:00"
425,空调故障,2804,奥迪A6空调不致冷,"2017-07-14 00:00:00"
301,责任心不强,2804,奥迪A6空调不致冷,"2017-07-14 00:00:00"
426,低压管,2804,奥迪A6空调不致冷,"2017-07-14 00:00:00"
425,空调故障,2805,五岳TAZ3090空调故障,"2017-01-02 00:00:00"
290,不懂保养汽车,2805,五岳TAZ3090空调故障,"2017-01-02 00:00:00"
427,电阻,2805,五岳TAZ3090空调故障,"2017-01-02 00:00:00"
280,怠速不稳,2806,五岳TAZ3090怠速过高,"2017-03-13 00:00:00"
301,责任心不强,2806,五岳TAZ3090怠速过高,"2017-03-13 00:00:00"
393,节温器,2806,五岳TAZ3090怠速过高,"2017-03-13 00:00:00"
280,怠速不稳,2807,汉阳HY473AS半挂牵引车怠速过高,"2017-03-13 00:00:00"
281,没有阅读说明书,2807,汉阳HY473AS半挂牵引车怠速过高,"2017-03-13 00:00:00"
393,节温器,2807,汉阳HY473AS半挂牵引车怠速过高,"2017-03-13 00:00:00"
280,怠速不稳,2808,五岳TAZ3090急加速回火,"2017-03-13 00:00:00"
304,不定时检查车况,2808,五岳TAZ3090急加速回火,"2017-03-13 00:00:00"
428,转子轴,2808,五岳TAZ3090急加速回火,"2017-03-13 00:00:00"
429,倒车灯不亮,2809,汉阳HY4320S半挂牵引车倒车灯不亮,"2017-04-13 00:00:00"
314,上次修理失当,2809,汉阳HY4320S半挂牵引车倒车灯不亮,"2017-04-13 00:00:00"
405,搭铁线,2809,汉阳HY4320S半挂牵引车倒车灯不亮,"2017-04-13 00:00:00"
430,无倒档,2810,奥迪A6无倒档,"2017-03-13 00:00:00"
283,操作分心,2810,奥迪A6无倒档,"2017-03-13 00:00:00"
431,防盗器,2810,奥迪A6无倒档,"2017-03-13 00:00:00"
385,熄火,2811,汉阳HY4320S半挂牵引车熄火,"2017-05-24 00:00:00"
288,修理不当,2811,汉阳HY4320S半挂牵引车熄火,"2017-05-24 00:00:00"
432,曲轴位置传感器，发动机电子控制器ECU插接头,2811,汉阳HY4320S半挂牵引车熄火,"2017-05-24 00:00:00"
285,启动困难,2812,汉阳HY4320S半挂牵引车无法启动,"2017-07-16 00:00:00"
290,不懂保养汽车,2812,汉阳HY4320S半挂牵引车无法启动,"2017-07-16 00:00:00"
433,链条,2812,汉阳HY4320S半挂牵引车无法启动,"2017-07-16 00:00:00"
434,发动机回火,2813,铁马XC2200载重车发动机回火,"2017-07-19 00:00:00"
291,知道故障不修理,2813,铁马XC2200载重车发动机回火,"2017-07-19 00:00:00"
435,凸轮轴,2813,铁马XC2200载重车发动机回火,"2017-07-19 00:00:00"
285,启动困难,2814,铁马XC2200载重车发动机无法启动,"2017-07-16 00:00:00"
309,意外,2814,铁马XC2200载重车发动机无法启动,"2017-07-16 00:00:00"
436,变速箱电脑,2814,铁马XC2200载重车发动机无法启动,"2017-07-16 00:00:00"
391,水温高,2815,铁马XC2200载重车水温高,"2017-07-16 00:00:00"
304,不定时检查车况,2815,铁马XC2200载重车水温高,"2017-07-16 00:00:00"
437,水泵,2815,铁马XC2200载重车水温高,"2017-07-16 00:00:00"
391,水温高,2816,猎豹飞腾水温高,"2017-07-16 00:00:00"
309,意外,2816,猎豹飞腾水温高,"2017-07-16 00:00:00"
437,水泵,2816,猎豹飞腾水温高,"2017-07-16 00:00:00"
438,灯常亮,2817,猎豹飞腾SRS灯常亮,"2017-05-15 00:00:00"
314,上次修理失当,2817,猎豹飞腾SRS灯常亮,"2017-05-15 00:00:00"
439,线,2817,猎豹飞腾SRS灯常亮,"2017-05-15 00:00:00"
280,怠速不稳,2818,猎豹飞腾无怠速,"2017-01-15 00:00:00"
304,不定时检查车况,2818,猎豹飞腾无怠速,"2017-01-15 00:00:00"
440,通气口,2818,猎豹飞腾无怠速,"2017-01-15 00:00:00"
441,输油泵故障,2819,猎豹飞腾输油泵故障,"2017-01-15 00:00:00"
288,修理不当,2819,猎豹飞腾输油泵故障,"2017-01-15 00:00:00"
442,输出泵,2819,猎豹飞腾输油泵故障,"2017-01-15 00:00:00"
280,怠速不稳,2820,猎豹飞腾冷车启动困难，热车怠速不稳,"2017-01-15 00:00:00"
301,责任心不强,2820,猎豹飞腾冷车启动困难，热车怠速不稳,"2017-01-15 00:00:00"
443,分电器,2820,猎豹飞腾冷车启动困难，热车怠速不稳,"2017-01-15 00:00:00"
385,熄火,2821,长丰猎豹发动机熄火,"2017-03-25 00:00:00"
301,责任心不强,2821,长丰猎豹发动机熄火,"2017-03-25 00:00:00"
444,启动机开关,2821,长丰猎豹发动机熄火,"2017-03-25 00:00:00"
385,熄火,2822,长丰猎豹发动机间歇熄火,"2016-07-30 00:00:00"
314,上次修理失当,2822,长丰猎豹发动机间歇熄火,"2016-07-30 00:00:00"
445,油箱,2822,长丰猎豹发动机间歇熄火,"2016-07-30 00:00:00"
385,熄火,2823,北汽勇士发动机间歇熄火,"2017-01-15 00:00:00"
283,操作分心,2823,北汽勇士发动机间歇熄火,"2017-01-15 00:00:00"
445,油箱,2823,北汽勇士发动机间歇熄火,"2017-01-15 00:00:00"
446,制动液温度过高，刹车失灵,2824,北汽勇士液压制动分泵温度过高,"2017-01-15 00:00:00"
309,意外,2824,北汽勇士液压制动分泵温度过高,"2017-01-15 00:00:00"
447,制动毂，蹄片,2824,北汽勇士液压制动分泵温度过高,"2017-01-15 00:00:00"
448,正时齿轮发响,2825,北汽勇士正时齿轮发响声,"2017-01-14 00:00:00"
304,不定时检查车况,2825,北汽勇士正时齿轮发响声,"2017-01-14 00:00:00"
449,正时齿轮,2825,北汽勇士正时齿轮发响声,"2017-01-14 00:00:00"
448,正时齿轮发响,2826,奥迪A3正时齿轮发响,"2017-01-14 00:00:00"
284,驾驶不当,2826,奥迪A3正时齿轮发响,"2017-01-14 00:00:00"
449,正时齿轮,2826,奥迪A3正时齿轮发响,"2017-01-14 00:00:00"
448,正时齿轮发响,2827,汉阳HY473AS半挂牵引车正时齿轮发响,"2017-01-14 00:00:00"
291,知道故障不修理,2827,汉阳HY473AS半挂牵引车正时齿轮发响,"2017-01-14 00:00:00"
449,正时齿轮,2827,汉阳HY473AS半挂牵引车正时齿轮发响,"2017-01-14 00:00:00"
450,起动机损坏,2828,一辆汉阳HY473AS半挂牵引车盲目串联蓄电池,"2017-01-18 00:00:00"
304,不定时检查车况,2828,一辆汉阳HY473AS半挂牵引车盲目串联蓄电池,"2017-01-18 00:00:00"
362,起动机,2828,一辆汉阳HY473AS半挂牵引车盲目串联蓄电池,"2017-01-18 00:00:00"
391,水温高,2829,汉阳HY473AS半挂牵引车水箱“开锅”,"2017-01-18 00:00:00"
290,不懂保养汽车,2829,汉阳HY473AS半挂牵引车水箱“开锅”,"2017-01-18 00:00:00"
451,节温器，冷却系,2829,汉阳HY473AS半挂牵引车水箱“开锅”,"2017-01-18 00:00:00"
409,充电指示灯不熄灭,2830,汉阳HY473AS半挂牵引车充电指示灯不熄灭,"2017-01-18 00:00:00"
301,责任心不强,2830,汉阳HY473AS半挂牵引车充电指示灯不熄灭,"2017-01-18 00:00:00"
452,二极管接线螺杆,2830,汉阳HY473AS半挂牵引车充电指示灯不熄灭,"2017-01-18 00:00:00"
280,怠速不稳,2831,沈飞猎鹰发动机怠速不稳,"2017-04-12 00:00:00"
309,意外,2831,沈飞猎鹰发动机怠速不稳,"2017-04-12 00:00:00"
453,怠速控制阀,2831,沈飞猎鹰发动机怠速不稳,"2017-04-12 00:00:00"
280,怠速不稳,2832,汉阳HY473AS半挂牵引车发动机怠速不稳,"2017-01-18 00:00:00"
286,粗心,2832,汉阳HY473AS半挂牵引车发动机怠速不稳,"2017-01-18 00:00:00"
454,节气门位置传感器怠速开关,2832,汉阳HY473AS半挂牵引车发动机怠速不稳,"2017-01-18 00:00:00"
280,怠速不稳,2833,长丰猎豹发动机怠速不稳,"2017-05-02 00:00:00"
281,没有阅读说明书,2833,长丰猎豹发动机怠速不稳,"2017-05-02 00:00:00"
455,进气管,2833,长丰猎豹发动机怠速不稳,"2017-05-02 00:00:00"
280,怠速不稳,2834,汉阳HY473AS半挂牵引车发动机怠速不稳,"2017-01-18 00:00:00"
314,上次修理失当,2834,汉阳HY473AS半挂牵引车发动机怠速不稳,"2017-01-18 00:00:00"
456,喷油器,2834,汉阳HY473AS半挂牵引车发动机怠速不稳,"2017-01-18 00:00:00"
280,怠速不稳,2835,WS-1B自行火箭炮发动机怠速不稳,"2017-06-06 00:00:00"
290,不懂保养汽车,2835,WS-1B自行火箭炮发动机怠速不稳,"2017-06-06 00:00:00"
457,排气系统,2835,WS-1B自行火箭炮发动机怠速不稳,"2017-06-06 00:00:00"
458,发动机无法启动,2836,黄河DD3090JFZ汽油发动机无法启动,"2017-08-19 00:00:00"
281,没有阅读说明书,2836,黄河DD3090JFZ汽油发动机无法启动,"2017-08-19 00:00:00"
351,蓄电池,2836,黄河DD3090JFZ汽油发动机无法启动,"2017-08-19 00:00:00"
459,发动机动力不足,2837,枭龙XL2060发动机动力不足,"2017-08-19 00:00:00"
283,操作分心,2837,枭龙XL2060发动机动力不足,"2017-08-19 00:00:00"
460,节气门,2837,枭龙XL2060发动机动力不足,"2017-08-19 00:00:00"
459,发动机动力不足,2838,燕京YJ6501发动机动力不足,"2017-08-19 00:00:00"
309,意外,2838,燕京YJ6501发动机动力不足,"2017-08-19 00:00:00"
456,喷油器,2838,燕京YJ6501发动机动力不足,"2017-08-19 00:00:00"
461,离合器异响,2839,黄河DD3090JFZ离合器异响,"2017-08-19 00:00:00"
281,没有阅读说明书,2839,黄河DD3090JFZ离合器异响,"2017-08-19 00:00:00"
462,分离轴承,2839,黄河DD3090JFZ离合器异响,"2017-08-19 00:00:00"
461,离合器异响,2840,黄河DD3090JFZ离合器异响,"2017-06-18 00:00:00"
284,驾驶不当,2840,黄河DD3090JFZ离合器异响,"2017-06-18 00:00:00"
463,从动盘,2840,黄河DD3090JFZ离合器异响,"2017-06-18 00:00:00"
464,转向沉重,2841,燕京YJ6501转向沉重,"2017-06-18 00:00:00"
301,责任心不强,2841,燕京YJ6501转向沉重,"2017-06-18 00:00:00"
337,轮胎,2841,燕京YJ6501转向沉重,"2017-06-18 00:00:00"
464,转向沉重,2842,东风猛士转向沉重,"2017-06-18 00:00:00"
288,修理不当,2842,东风猛士转向沉重,"2017-06-18 00:00:00"
465,转向系,2842,东风猛士转向沉重,"2017-06-18 00:00:00"
466,交流发电机充电电流不稳定,2843,东风猛士交流发电机充电电流不稳定,"2017-07-18 00:00:00"
291,知道故障不修理,2843,东风猛士交流发电机充电电流不稳定,"2017-07-18 00:00:00"
467,传动皮带,2843,东风猛士交流发电机充电电流不稳定,"2017-07-18 00:00:00"
466,交流发电机充电电流不稳定,2844,铁马XC2200载重车交流发电机充电电流不稳定,"2017-08-10 00:00:00"
304,不定时检查车况,2844,铁马XC2200载重车交流发电机充电电流不稳定,"2017-08-10 00:00:00"
467,传动皮带,2844,铁马XC2200载重车交流发电机充电电流不稳定,"2017-08-10 00:00:00"
466,交流发电机充电电流不稳定,2845,五岳TAZ3090交流发电机充电电流不稳定,"2017-06-21 00:00:00"
309,意外,2845,五岳TAZ3090交流发电机充电电流不稳定,"2017-06-21 00:00:00"
468,电刷,2845,五岳TAZ3090交流发电机充电电流不稳定,"2017-06-21 00:00:00"
466,交流发电机充电电流不稳定,2846,五岳TAZ3090交流发电机充电电流不稳定,"2017-02-27 00:00:00"
288,修理不当,2846,五岳TAZ3090交流发电机充电电流不稳定,"2017-02-27 00:00:00"
469,调节器,2846,五岳TAZ3090交流发电机充电电流不稳定,"2017-02-27 00:00:00"
470,起动机转动无力,2847,汉阳HY4320S半挂牵引车起动机转动无力,"2017-03-23 00:00:00"
284,驾驶不当,2847,汉阳HY4320S半挂牵引车起动机转动无力,"2017-03-23 00:00:00"
471,电磁开关,2847,汉阳HY4320S半挂牵引车起动机转动无力,"2017-03-23 00:00:00"
472,高压无火,2848,五岳TAZ3090高压无火,"2017-04-10 00:00:00"
281,没有阅读说明书,2848,五岳TAZ3090高压无火,"2017-04-10 00:00:00"
473,感应线圈,2848,五岳TAZ3090高压无火,"2017-04-10 00:00:00"
459,发动机动力不足,2849,五岳TAZ3090发动机动力不足,"2017-04-18 00:00:00"
281,没有阅读说明书,2849,五岳TAZ3090发动机动力不足,"2017-04-18 00:00:00"
474,水温传感器,2849,五岳TAZ3090发动机动力不足,"2017-04-18 00:00:00"
459,发动机动力不足,2850,奥迪A1发动机动力不足,"2017-04-18 00:00:00"
286,粗心,2850,奥迪A1发动机动力不足,"2017-04-18 00:00:00"
475,空气流量计,2850,奥迪A1发动机动力不足,"2017-04-18 00:00:00"
476,发动机缺火,2851,奥迪A1发动机缺火,"2017-04-18 00:00:00"
281,没有阅读说明书,2851,奥迪A1发动机缺火,"2017-04-18 00:00:00"
321,气缸,2851,奥迪A1发动机缺火,"2017-04-18 00:00:00"
285,启动困难,2852,奥迪A1一侧小灯不亮,"2017-03-18 00:00:00"
314,上次修理失当,2852,奥迪A1一侧小灯不亮,"2017-03-18 00:00:00"
421,气缸垫,2852,奥迪A1一侧小灯不亮,"2017-03-18 00:00:00"
